⚙️  Running in WANDB offline mode
⚙️  Running in WANDB offline mode
Loading base model: allenai/Llama-3.1-Tulu-3-8B-SFT
Loading base model: allenai/Llama-3.1-Tulu-3-8B-SFT
No custom adapter provided, initializing new LoRA config.
No custom adapter provided, initializing new LoRA config.
Final LoRA model info:
trainable params: 83,886,080 || all params: 8,114,212,864 || trainable%: 1.0338
Final LoRA model info:
trainable params: 83,886,080 || all params: 8,114,212,864 || trainable%: 1.0338
{'loss': 0.6931, 'grad_norm': 3.0975279808044434, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -119.5, 'logps/rejected': -193.0, 'logits/chosen': -1.578125, 'logits/rejected': -1.515625, 'epoch': 0.0}
{'loss': 0.0001, 'grad_norm': 0.0015787140000611544, 'learning_rate': 4.281825460368295e-05, 'rewards/chosen': -1.984375, 'rewards/rejected': -17.0, 'rewards/accuracies': 1.0, 'rewards/margins': 15.0625, 'logps/chosen': -118.0, 'logps/rejected': -253.0, 'logits/chosen': -0.625, 'logits/rejected': 0.109375, 'epoch': 3.93}
{'loss': 0.0, 'grad_norm': 0.0013997791102156043, 'learning_rate': 4.278622898318655e-05, 'rewards/chosen': -0.318359375, 'rewards/rejected': -12.0, 'rewards/accuracies': 1.0, 'rewards/margins': 11.625, 'logps/chosen': -182.0, 'logps/rejected': -206.0, 'logits/chosen': -1.0546875, 'logits/rejected': -0.142578125, 'epoch': 3.93}
{'loss': 0.0001, 'grad_norm': 0.0061713941395282745, 'learning_rate': 4.2754203362690156e-05, 'rewards/chosen': -3.765625, 'rewards/rejected': -15.0625, 'rewards/accuracies': 1.0, 'rewards/margins': 11.3125, 'logps/chosen': -133.0, 'logps/rejected': -224.0, 'logits/chosen': -0.74609375, 'logits/rejected': -0.33984375, 'epoch': 3.93}
{'loss': 0.0003, 'grad_norm': 0.0322926826775074, 'learning_rate': 4.272217774219376e-05, 'rewards/chosen': -2.296875, 'rewards/rejected': -12.875, 'rewards/accuracies': 1.0, 'rewards/margins': 10.625, 'logps/chosen': -127.0, 'logps/rejected': -238.0, 'logits/chosen': -0.6484375, 'logits/rejected': 0.040771484375, 'epoch': 3.93}
{'loss': 0.0, 'grad_norm': 0.0018955743871629238, 'learning_rate': 4.269015212169736e-05, 'rewards/chosen': -2.265625, 'rewards/rejected': -16.875, 'rewards/accuracies': 1.0, 'rewards/margins': 14.6875, 'logps/chosen': -143.0, 'logps/rejected': -255.0, 'logits/chosen': -0.62109375, 'logits/rejected': 0.05322265625, 'epoch': 3.93}
{'loss': 0.0001, 'grad_norm': 0.007228789385408163, 'learning_rate': 4.2658126501200964e-05, 'rewards/chosen': -2.8125, 'rewards/rejected': -17.625, 'rewards/accuracies': 1.0, 'rewards/margins': 14.875, 'logps/chosen': -121.0, 'logps/rejected': -234.0, 'logits/chosen': -0.4453125, 'logits/rejected': -0.154296875, 'epoch': 3.94}
{'loss': 0.0, 'grad_norm': 0.0030705644749104977, 'learning_rate': 4.262610088070457e-05, 'rewards/chosen': -0.4609375, 'rewards/rejected': -14.5, 'rewards/accuracies': 1.0, 'rewards/margins': 14.0, 'logps/chosen': -184.0, 'logps/rejected': -247.0, 'logits/chosen': -0.8046875, 'logits/rejected': -0.008056640625, 'epoch': 3.94}
{'loss': 0.0004, 'grad_norm': 0.030550077557563782, 'learning_rate': 4.2594075260208167e-05, 'rewards/chosen': -1.453125, 'rewards/rejected': -12.8125, 'rewards/accuracies': 1.0, 'rewards/margins': 11.375, 'logps/chosen': -120.5, 'logps/rejected': -217.0, 'logits/chosen': -0.8828125, 'logits/rejected': -0.484375, 'epoch': 3.94}
{'loss': 0.0006, 'grad_norm': 0.034465767443180084, 'learning_rate': 4.256204963971177e-05, 'rewards/chosen': -1.78125, 'rewards/rejected': -14.1875, 'rewards/accuracies': 1.0, 'rewards/margins': 12.4375, 'logps/chosen': -145.0, 'logps/rejected': -198.0, 'logits/chosen': -0.90625, 'logits/rejected': 0.36328125, 'epoch': 3.94}
{'loss': 0.0026, 'grad_norm': 0.2680357098579407, 'learning_rate': 4.2530024019215376e-05, 'rewards/chosen': -2.984375, 'rewards/rejected': -15.375, 'rewards/accuracies': 1.0, 'rewards/margins': 12.375, 'logps/chosen': -182.0, 'logps/rejected': -260.0, 'logits/chosen': -0.65234375, 'logits/rejected': -0.30078125, 'epoch': 3.94}
{'loss': 0.0003, 'grad_norm': 0.021919796243309975, 'learning_rate': 4.2497998398718974e-05, 'rewards/chosen': -2.25, 'rewards/rejected': -12.5, 'rewards/accuracies': 1.0, 'rewards/margins': 10.25, 'logps/chosen': -154.0, 'logps/rejected': -322.0, 'logits/chosen': -0.97265625, 'logits/rejected': -0.56640625, 'epoch': 3.94}
{'loss': 0.001, 'grad_norm': 0.04856729879975319, 'learning_rate': 4.246597277822258e-05, 'rewards/chosen': -2.5625, 'rewards/rejected': -12.9375, 'rewards/accuracies': 1.0, 'rewards/margins': 10.375, 'logps/chosen': -157.0, 'logps/rejected': -204.0, 'logits/chosen': -0.67578125, 'logits/rejected': 0.052734375, 'epoch': 3.94}
{'loss': 0.0001, 'grad_norm': 0.016670625656843185, 'learning_rate': 4.2433947157726184e-05, 'rewards/chosen': -0.77734375, 'rewards/rejected': -14.0, 'rewards/accuracies': 1.0, 'rewards/margins': 13.25, 'logps/chosen': -103.5, 'logps/rejected': -212.0, 'logits/chosen': -0.67578125, 'logits/rejected': -0.431640625, 'epoch': 3.94}
{'loss': 0.0, 'grad_norm': 0.004347841255366802, 'learning_rate': 4.240192153722979e-05, 'rewards/chosen': -2.625, 'rewards/rejected': -16.25, 'rewards/accuracies': 1.0, 'rewards/margins': 13.625, 'logps/chosen': -174.0, 'logps/rejected': -318.0, 'logits/chosen': -0.69140625, 'logits/rejected': 0.244140625, 'epoch': 3.94}
{'loss': 0.0082, 'grad_norm': 0.29113316535949707, 'learning_rate': 4.2369895916733386e-05, 'rewards/chosen': -4.0625, 'rewards/rejected': -13.875, 'rewards/accuracies': 1.0, 'rewards/margins': 9.8125, 'logps/chosen': -142.0, 'logps/rejected': -204.0, 'logits/chosen': -0.6328125, 'logits/rejected': 0.177734375, 'epoch': 3.94}
{'loss': 0.0002, 'grad_norm': 0.013240788131952286, 'learning_rate': 4.233787029623699e-05, 'rewards/chosen': 0.96484375, 'rewards/rejected': -16.625, 'rewards/accuracies': 1.0, 'rewards/margins': 17.625, 'logps/chosen': -221.0, 'logps/rejected': -246.0, 'logits/chosen': -0.84375, 'logits/rejected': -0.134765625, 'epoch': 3.94}
{'loss': 0.0, 'grad_norm': 0.001338658737950027, 'learning_rate': 4.2305844675740596e-05, 'rewards/chosen': -0.9296875, 'rewards/rejected': -14.8125, 'rewards/accuracies': 1.0, 'rewards/margins': 13.875, 'logps/chosen': -126.5, 'logps/rejected': -237.0, 'logits/chosen': -0.76953125, 'logits/rejected': -0.400390625, 'epoch': 3.94}
{'loss': 0.0012, 'grad_norm': 0.09000260382890701, 'learning_rate': 4.2273819055244194e-05, 'rewards/chosen': -1.640625, 'rewards/rejected': -13.375, 'rewards/accuracies': 1.0, 'rewards/margins': 11.75, 'logps/chosen': -96.0, 'logps/rejected': -256.0, 'logits/chosen': -0.5546875, 'logits/rejected': -0.5703125, 'epoch': 3.94}
{'loss': 0.0008, 'grad_norm': 0.02105618827044964, 'learning_rate': 4.22417934347478e-05, 'rewards/chosen': -3.03125, 'rewards/rejected': -14.75, 'rewards/accuracies': 1.0, 'rewards/margins': 11.75, 'logps/chosen': -110.0, 'logps/rejected': -206.0, 'logits/chosen': -0.470703125, 'logits/rejected': 0.14453125, 'epoch': 3.95}
{'loss': 0.0341, 'grad_norm': 0.4962531626224518, 'learning_rate': 4.2209767814251403e-05, 'rewards/chosen': -2.28125, 'rewards/rejected': -10.25, 'rewards/accuracies': 1.0, 'rewards/margins': 7.96875, 'logps/chosen': -126.5, 'logps/rejected': -183.0, 'logits/chosen': -0.6171875, 'logits/rejected': -0.5234375, 'epoch': 3.95}
{'loss': 0.0017, 'grad_norm': 0.05118746683001518, 'learning_rate': 4.2177742193755e-05, 'rewards/chosen': -5.09375, 'rewards/rejected': -16.375, 'rewards/accuracies': 1.0, 'rewards/margins': 11.3125, 'logps/chosen': -130.0, 'logps/rejected': -243.0, 'logits/chosen': -0.6328125, 'logits/rejected': 0.431640625, 'epoch': 3.95}
{'loss': 0.0, 'grad_norm': 0.0006446243496611714, 'learning_rate': 4.2145716573258606e-05, 'rewards/chosen': -1.4921875, 'rewards/rejected': -17.875, 'rewards/accuracies': 1.0, 'rewards/margins': 16.25, 'logps/chosen': -125.0, 'logps/rejected': -260.0, 'logits/chosen': -0.53125, 'logits/rejected': 0.03076171875, 'epoch': 3.95}
{'loss': 0.0001, 'grad_norm': 0.006196506787091494, 'learning_rate': 4.211369095276221e-05, 'rewards/chosen': -0.921875, 'rewards/rejected': -16.625, 'rewards/accuracies': 1.0, 'rewards/margins': 15.625, 'logps/chosen': -163.0, 'logps/rejected': -248.0, 'logits/chosen': -0.6015625, 'logits/rejected': 0.2734375, 'epoch': 3.95}
{'loss': 0.0, 'grad_norm': 0.004306192044168711, 'learning_rate': 4.2081665332265816e-05, 'rewards/chosen': -1.859375, 'rewards/rejected': -16.75, 'rewards/accuracies': 1.0, 'rewards/margins': 14.875, 'logps/chosen': -135.0, 'logps/rejected': -256.0, 'logits/chosen': -0.7109375, 'logits/rejected': -0.25390625, 'epoch': 3.95}
{'loss': 0.0, 'grad_norm': 0.0003798028628807515, 'learning_rate': 4.204963971176942e-05, 'rewards/chosen': -1.4765625, 'rewards/rejected': -19.125, 'rewards/accuracies': 1.0, 'rewards/margins': 17.625, 'logps/chosen': -116.5, 'logps/rejected': -286.0, 'logits/chosen': -0.6875, 'logits/rejected': -0.002838134765625, 'epoch': 3.95}
{'loss': 0.0, 'grad_norm': 0.0008785303798504174, 'learning_rate': 4.2017614091273025e-05, 'rewards/chosen': -1.015625, 'rewards/rejected': -14.4375, 'rewards/accuracies': 1.0, 'rewards/margins': 13.4375, 'logps/chosen': -93.0, 'logps/rejected': -216.0, 'logits/chosen': -0.6640625, 'logits/rejected': -0.1376953125, 'epoch': 3.95}
{'loss': 0.0001, 'grad_norm': 0.012586121447384357, 'learning_rate': 4.198558847077662e-05, 'rewards/chosen': -1.6796875, 'rewards/rejected': -20.5, 'rewards/accuracies': 1.0, 'rewards/margins': 18.75, 'logps/chosen': -98.0, 'logps/rejected': -334.0, 'logits/chosen': -0.609375, 'logits/rejected': -0.306640625, 'epoch': 3.95}
{'loss': 0.0002, 'grad_norm': 0.009622551500797272, 'learning_rate': 4.195356285028023e-05, 'rewards/chosen': -2.0625, 'rewards/rejected': -14.625, 'rewards/accuracies': 1.0, 'rewards/margins': 12.625, 'logps/chosen': -150.0, 'logps/rejected': -232.0, 'logits/chosen': -0.9453125, 'logits/rejected': -0.028076171875, 'epoch': 3.95}
{'loss': 0.0, 'grad_norm': 0.002042938955128193, 'learning_rate': 4.192153722978383e-05, 'rewards/chosen': -0.8671875, 'rewards/rejected': -15.9375, 'rewards/accuracies': 1.0, 'rewards/margins': 15.0625, 'logps/chosen': -88.5, 'logps/rejected': -250.0, 'logits/chosen': -0.48828125, 'logits/rejected': -0.0771484375, 'epoch': 3.95}
{'loss': 0.0, 'grad_norm': 0.0009747564326971769, 'learning_rate': 4.188951160928743e-05, 'rewards/chosen': -2.59375, 'rewards/rejected': -18.5, 'rewards/accuracies': 1.0, 'rewards/margins': 16.0, 'logps/chosen': -106.0, 'logps/rejected': -260.0, 'logits/chosen': -0.494140625, 'logits/rejected': 0.310546875, 'epoch': 3.95}
{'loss': 0.0001, 'grad_norm': 0.004326548893004656, 'learning_rate': 4.1857485988791035e-05, 'rewards/chosen': -2.34375, 'rewards/rejected': -16.625, 'rewards/accuracies': 1.0, 'rewards/margins': 14.25, 'logps/chosen': -139.0, 'logps/rejected': -246.0, 'logits/chosen': -0.68359375, 'logits/rejected': 0.016357421875, 'epoch': 3.96}
{'loss': 0.0002, 'grad_norm': 0.014669859781861305, 'learning_rate': 4.182546036829464e-05, 'rewards/chosen': -0.66015625, 'rewards/rejected': -11.4375, 'rewards/accuracies': 1.0, 'rewards/margins': 10.75, 'logps/chosen': -166.0, 'logps/rejected': -245.0, 'logits/chosen': -0.734375, 'logits/rejected': -0.478515625, 'epoch': 3.96}
{'loss': 0.0, 'grad_norm': 0.0017519481480121613, 'learning_rate': 4.179343474779824e-05, 'rewards/chosen': -0.73046875, 'rewards/rejected': -15.25, 'rewards/accuracies': 1.0, 'rewards/margins': 14.5, 'logps/chosen': -128.0, 'logps/rejected': -272.0, 'logits/chosen': -0.96484375, 'logits/rejected': -0.33984375, 'epoch': 3.96}
{'loss': 0.0002, 'grad_norm': 0.012024249881505966, 'learning_rate': 4.176140912730184e-05, 'rewards/chosen': -3.828125, 'rewards/rejected': -16.875, 'rewards/accuracies': 1.0, 'rewards/margins': 13.0625, 'logps/chosen': -105.5, 'logps/rejected': -224.0, 'logits/chosen': -0.1826171875, 'logits/rejected': 0.40625, 'epoch': 3.96}
{'loss': 0.0001, 'grad_norm': 0.0021970821544528008, 'learning_rate': 4.172938350680545e-05, 'rewards/chosen': -1.9453125, 'rewards/rejected': -13.6875, 'rewards/accuracies': 1.0, 'rewards/margins': 11.75, 'logps/chosen': -71.0, 'logps/rejected': -208.0, 'logits/chosen': -0.8046875, 'logits/rejected': -0.375, 'epoch': 3.96}
{'loss': 0.0002, 'grad_norm': 0.020015038549900055, 'learning_rate': 4.169735788630905e-05, 'rewards/chosen': -1.9921875, 'rewards/rejected': -11.875, 'rewards/accuracies': 1.0, 'rewards/margins': 9.875, 'logps/chosen': -112.0, 'logps/rejected': -218.0, 'logits/chosen': -0.75, 'logits/rejected': -0.138671875, 'epoch': 3.96}
{'loss': 0.0002, 'grad_norm': 0.015091569162905216, 'learning_rate': 4.166533226581265e-05, 'rewards/chosen': -3.1875, 'rewards/rejected': -14.5, 'rewards/accuracies': 1.0, 'rewards/margins': 11.3125, 'logps/chosen': -115.0, 'logps/rejected': -214.0, 'logits/chosen': -0.640625, 'logits/rejected': 0.25390625, 'epoch': 3.96}
{'loss': 0.0004, 'grad_norm': 0.03819072246551514, 'learning_rate': 4.1633306645316255e-05, 'rewards/chosen': -2.421875, 'rewards/rejected': -12.125, 'rewards/accuracies': 1.0, 'rewards/margins': 9.6875, 'logps/chosen': -130.0, 'logps/rejected': -217.0, 'logits/chosen': -0.6953125, 'logits/rejected': -0.330078125, 'epoch': 3.96}
{'loss': 0.0002, 'grad_norm': 0.007144831120967865, 'learning_rate': 4.160128102481986e-05, 'rewards/chosen': -1.4921875, 'rewards/rejected': -11.5, 'rewards/accuracies': 1.0, 'rewards/margins': 10.0, 'logps/chosen': -134.0, 'logps/rejected': -218.0, 'logits/chosen': -0.7734375, 'logits/rejected': -0.4453125, 'epoch': 3.96}
{'loss': 0.0004, 'grad_norm': 0.03848663344979286, 'learning_rate': 4.156925540432346e-05, 'rewards/chosen': -1.3515625, 'rewards/rejected': -13.5, 'rewards/accuracies': 1.0, 'rewards/margins': 12.125, 'logps/chosen': -147.0, 'logps/rejected': -202.0, 'logits/chosen': -0.90625, 'logits/rejected': -0.275390625, 'epoch': 3.96}
{'loss': 0.0, 'grad_norm': 0.0007802137988619506, 'learning_rate': 4.153722978382706e-05, 'rewards/chosen': -3.5, 'rewards/rejected': -19.125, 'rewards/accuracies': 1.0, 'rewards/margins': 15.625, 'logps/chosen': -94.5, 'logps/rejected': -270.0, 'logits/chosen': -0.390625, 'logits/rejected': 0.08935546875, 'epoch': 3.96}
{'loss': 0.0007, 'grad_norm': 0.029200078919529915, 'learning_rate': 4.150520416333067e-05, 'rewards/chosen': -1.265625, 'rewards/rejected': -18.0, 'rewards/accuracies': 1.0, 'rewards/margins': 16.625, 'logps/chosen': -135.0, 'logps/rejected': -338.0, 'logits/chosen': -0.498046875, 'logits/rejected': -0.75, 'epoch': 3.96}
{'loss': 0.0001, 'grad_norm': 0.006380213890224695, 'learning_rate': 4.1473178542834266e-05, 'rewards/chosen': -2.53125, 'rewards/rejected': -15.6875, 'rewards/accuracies': 1.0, 'rewards/margins': 13.1875, 'logps/chosen': -92.0, 'logps/rejected': -225.0, 'logits/chosen': -0.58984375, 'logits/rejected': 0.421875, 'epoch': 3.96}
{'loss': 0.0, 'grad_norm': 0.0014111630152910948, 'learning_rate': 4.144115292233787e-05, 'rewards/chosen': -2.21875, 'rewards/rejected': -14.125, 'rewards/accuracies': 1.0, 'rewards/margins': 11.875, 'logps/chosen': -117.0, 'logps/rejected': -204.0, 'logits/chosen': -0.91015625, 'logits/rejected': 0.1708984375, 'epoch': 3.97}
{'loss': 0.0011, 'grad_norm': 0.09133871644735336, 'learning_rate': 4.1409127301841475e-05, 'rewards/chosen': -3.515625, 'rewards/rejected': -14.0, 'rewards/accuracies': 1.0, 'rewards/margins': 10.4375, 'logps/chosen': -111.0, 'logps/rejected': -208.0, 'logits/chosen': -0.5625, 'logits/rejected': 0.03662109375, 'epoch': 3.97}
{'loss': 0.0003, 'grad_norm': 0.015211221762001514, 'learning_rate': 4.137710168134507e-05, 'rewards/chosen': -2.703125, 'rewards/rejected': -15.125, 'rewards/accuracies': 1.0, 'rewards/margins': 12.375, 'logps/chosen': -106.0, 'logps/rejected': -231.0, 'logits/chosen': -0.44921875, 'logits/rejected': 0.053955078125, 'epoch': 3.97}
{'loss': 0.0, 'grad_norm': 0.0022819703444838524, 'learning_rate': 4.134507606084868e-05, 'rewards/chosen': -2.234375, 'rewards/rejected': -19.5, 'rewards/accuracies': 1.0, 'rewards/margins': 17.25, 'logps/chosen': -110.5, 'logps/rejected': -322.0, 'logits/chosen': -0.71484375, 'logits/rejected': -0.34765625, 'epoch': 3.97}
{'loss': 0.0007, 'grad_norm': 0.025413835421204567, 'learning_rate': 4.131305044035228e-05, 'rewards/chosen': -1.9921875, 'rewards/rejected': -12.0, 'rewards/accuracies': 1.0, 'rewards/margins': 10.0, 'logps/chosen': -132.0, 'logps/rejected': -217.0, 'logits/chosen': -0.6328125, 'logits/rejected': -0.4296875, 'epoch': 3.97}
{'loss': 0.0001, 'grad_norm': 0.006347410846501589, 'learning_rate': 4.128102481985589e-05, 'rewards/chosen': -5.71875, 'rewards/rejected': -20.0, 'rewards/accuracies': 1.0, 'rewards/margins': 14.3125, 'logps/chosen': -104.5, 'logps/rejected': -312.0, 'logits/chosen': -0.376953125, 'logits/rejected': 0.369140625, 'epoch': 3.97}
{'loss': 0.0052, 'grad_norm': 0.6400656700134277, 'learning_rate': 4.124899919935949e-05, 'rewards/chosen': -5.0, 'rewards/rejected': -16.875, 'rewards/accuracies': 1.0, 'rewards/margins': 11.9375, 'logps/chosen': -104.5, 'logps/rejected': -242.0, 'logits/chosen': -0.322265625, 'logits/rejected': 0.41015625, 'epoch': 3.97}
{'loss': 0.0001, 'grad_norm': 0.004189624916762114, 'learning_rate': 4.12169735788631e-05, 'rewards/chosen': -0.328125, 'rewards/rejected': -14.1875, 'rewards/accuracies': 1.0, 'rewards/margins': 13.875, 'logps/chosen': -198.0, 'logps/rejected': -344.0, 'logits/chosen': -1.0625, 'logits/rejected': -0.796875, 'epoch': 3.97}
{'loss': 0.0001, 'grad_norm': 0.011000940576195717, 'learning_rate': 4.1184947958366695e-05, 'rewards/chosen': 0.98046875, 'rewards/rejected': -22.375, 'rewards/accuracies': 1.0, 'rewards/margins': 23.375, 'logps/chosen': -165.0, 'logps/rejected': -314.0, 'logits/chosen': -0.734375, 'logits/rejected': 0.00048828125, 'epoch': 3.97}
{'loss': 0.0001, 'grad_norm': 0.00861656479537487, 'learning_rate': 4.11529223378703e-05, 'rewards/chosen': -4.03125, 'rewards/rejected': -16.0, 'rewards/accuracies': 1.0, 'rewards/margins': 11.9375, 'logps/chosen': -233.0, 'logps/rejected': -240.0, 'logits/chosen': -0.8125, 'logits/rejected': 0.2255859375, 'epoch': 3.97}
{'loss': 0.0002, 'grad_norm': 0.008636345155537128, 'learning_rate': 4.1120896717373904e-05, 'rewards/chosen': -3.90625, 'rewards/rejected': -17.125, 'rewards/accuracies': 1.0, 'rewards/margins': 13.125, 'logps/chosen': -149.0, 'logps/rejected': -241.0, 'logits/chosen': -0.69921875, 'logits/rejected': 0.212890625, 'epoch': 3.97}
{'loss': 0.0015, 'grad_norm': 0.07058468461036682, 'learning_rate': 4.10888710968775e-05, 'rewards/chosen': -1.859375, 'rewards/rejected': -16.5, 'rewards/accuracies': 1.0, 'rewards/margins': 14.5625, 'logps/chosen': -72.0, 'logps/rejected': -250.0, 'logits/chosen': -0.263671875, 'logits/rejected': 0.365234375, 'epoch': 3.97}
{'loss': 0.0011, 'grad_norm': 0.03408246487379074, 'learning_rate': 4.105684547638111e-05, 'rewards/chosen': -4.21875, 'rewards/rejected': -13.4375, 'rewards/accuracies': 1.0, 'rewards/margins': 9.1875, 'logps/chosen': -131.0, 'logps/rejected': -201.0, 'logits/chosen': -0.33203125, 'logits/rejected': -0.044189453125, 'epoch': 3.98}
{'loss': 0.0003, 'grad_norm': 0.01896790973842144, 'learning_rate': 4.102481985588471e-05, 'rewards/chosen': -3.453125, 'rewards/rejected': -15.6875, 'rewards/accuracies': 1.0, 'rewards/margins': 12.25, 'logps/chosen': -109.0, 'logps/rejected': -229.0, 'logits/chosen': -0.431640625, 'logits/rejected': 0.142578125, 'epoch': 3.98}
{'loss': 0.0282, 'grad_norm': 0.2833695411682129, 'learning_rate': 4.099279423538831e-05, 'rewards/chosen': -1.46875, 'rewards/rejected': -13.3125, 'rewards/accuracies': 1.0, 'rewards/margins': 11.875, 'logps/chosen': -224.0, 'logps/rejected': -256.0, 'logits/chosen': -0.99609375, 'logits/rejected': -0.62109375, 'epoch': 3.98}
{'loss': 0.0006, 'grad_norm': 0.04566579684615135, 'learning_rate': 4.0960768614891915e-05, 'rewards/chosen': -1.4453125, 'rewards/rejected': -14.5, 'rewards/accuracies': 1.0, 'rewards/margins': 13.125, 'logps/chosen': -106.0, 'logps/rejected': -220.0, 'logits/chosen': -0.875, 'logits/rejected': -0.04345703125, 'epoch': 3.98}
{'loss': 0.0003, 'grad_norm': 0.0199299156665802, 'learning_rate': 4.092874299439552e-05, 'rewards/chosen': -4.15625, 'rewards/rejected': -18.5, 'rewards/accuracies': 1.0, 'rewards/margins': 14.25, 'logps/chosen': -112.5, 'logps/rejected': -278.0, 'logits/chosen': -0.380859375, 'logits/rejected': -0.119140625, 'epoch': 3.98}
{'loss': 0.0, 'grad_norm': 0.003220350481569767, 'learning_rate': 4.0896717373899124e-05, 'rewards/chosen': -2.640625, 'rewards/rejected': -15.875, 'rewards/accuracies': 1.0, 'rewards/margins': 13.25, 'logps/chosen': -112.0, 'logps/rejected': -240.0, 'logits/chosen': -0.671875, 'logits/rejected': -0.2353515625, 'epoch': 3.98}
{'loss': 0.0011, 'grad_norm': 0.18156158924102783, 'learning_rate': 4.086469175340272e-05, 'rewards/chosen': -2.4375, 'rewards/rejected': -13.375, 'rewards/accuracies': 1.0, 'rewards/margins': 10.9375, 'logps/chosen': -162.0, 'logps/rejected': -209.0, 'logits/chosen': -0.92578125, 'logits/rejected': -0.31640625, 'epoch': 3.98}
{'loss': 0.0, 'grad_norm': 0.0031640396919101477, 'learning_rate': 4.083266613290633e-05, 'rewards/chosen': -1.2421875, 'rewards/rejected': -15.125, 'rewards/accuracies': 1.0, 'rewards/margins': 13.875, 'logps/chosen': -107.5, 'logps/rejected': -256.0, 'logits/chosen': -0.640625, 'logits/rejected': -0.390625, 'epoch': 3.98}
